text,label,merchant_family,split
NHP FOUNDATION RENT PMT 14683816 PPD ID: 689632686,Rent,bulk_rent_debit_test_30,test
JBG SMITH RENT PMT 76903281 PPD ID: 123116697,Rent,bulk_rent_debit_test_31,test
INVITATION HOMES RENT PMT 50849924 WEB ID: SI2R8C1B,Rent,bulk_rent_debit_test_32,test
Camden Property Rent Pmt 89619863 Web Id: 913kd10m,Rent,bulk_rent_debit_test_33,test
IRVINE COMPANY RENT PMT 83396032 WEB ID: 59Y6810G,Rent,bulk_rent_debit_test_34,test
withdrawal from jbg smith rent,Rent,bulk_rent_debit_test_35,test
LINCOLN PROPERTY RENT PMT 61151215 PPD ID: 752844394,Rent,bulk_rent_debit_test_36,test
BROOKFIELD RENT PMT 56360087 WEB ID: ZQ5M9IXE,Rent,bulk_rent_debit_test_37,test
Essex Property Rent Pmt 04547909 Ppd Id: 031341588,Rent,bulk_rent_debit_test_38,test
AVALON COMMUNITIES APT RENT,Rent,bulk_rent_debit_test_39,test
UNEMPLOYMENT INS 310 SOC SEC,Income,bulk_income_credit_train_0,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 7E1VF8HF1L,Income,bulk_income_credit_train_1,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: IH96GC56FW,Income,bulk_income_credit_train_2,train
Zelle payment from JENNIFER LEE Q994JOTJOVD3,Income,bulk_income_credit_train_3,train
Zelle payment from MARY JOHNSON Z6GGECMYPP48,Income,bulk_income_credit_train_4,train
Money Network P2P LISA KIM WEB ID: 80919144,Income,bulk_income_credit_train_5,train
AMAZON PAYMENTS PPD ID: 06579155,Income,bulk_income_credit_train_6,train
Zelle payment from MICHAEL SINGH QVMRA0Y58W0P,Income,bulk_income_credit_train_7,train
Zelle payment from JAMES LI XYAJGUOJD7JH,Income,bulk_income_credit_train_8,train
ORIG CO NAME:ORACLE CO ENTRY DESCR:PAYROLL SEC:PPD,Income,bulk_income_credit_train_9,train
UBER EARNINGS,Income,bulk_income_credit_train_10,train
Money Network P2P STEVEN SMITH WEB ID: 16556555,Income,bulk_income_credit_train_11,train
Zelle payment from DONNA DAVIS ILUP7QYX4CYQ,Income,bulk_income_credit_train_12,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: YVOD0DUP7Q,Income,bulk_income_credit_train_13,train
Zelle payment from JOSEPH WHITE U9VJUY16BELB,Income,bulk_income_credit_train_14,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: J5M85ZWPXV,Income,bulk_income_credit_train_15,train
Zelle payment from JESSICA JACKSON NG4HKRL2LJ1U,Income,bulk_income_credit_train_16,train
ORIG CO NAME:METRO SCHOOL DISTRICTCO ENTRY DESCR:PAYROLL SEC:PPD,Income,bulk_income_credit_train_17,train
STATE OF CALIFORNIADIR DEP PPD ID: 621733272,Income,bulk_income_credit_train_18,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: DZ9CXU08DD,Income,bulk_income_credit_train_19,train
CISCO SYSTEMS PAYROLL PPD ID: 190904157,Income,bulk_income_credit_train_20,train
ORACLE PAYMENTS PPD ID: 62323890,Income,bulk_income_credit_train_21,train
Zelle payment from MARY LOPEZ 5Z4CSSWUYPR7,Income,bulk_income_credit_train_22,train
PACIFIC CONSULTINGPAYROLL PPD ID: 044134114,Income,bulk_income_credit_train_23,train
SUMMIT HEALTHCAREPAYROLL PPD ID: 861410231,Income,bulk_income_credit_train_24,train
ORIG CO NAME:NVIDIA CO ENTRY DESCR:PAYROLL SEC:PPD,Income,bulk_income_credit_train_25,train
Zelle payment from LISA LOPEZ CH0QZZW2EZJL,Income,bulk_income_credit_train_26,train
Zelle payment from SUSAN GONZALEZ KHXGQTGHHLM9,Income,bulk_income_credit_train_27,train
Zelle payment from JAMES WILLIAMS 50ZZN86AYAEL,Income,bulk_income_credit_train_28,train
Zelle payment from STEVEN GONZALEZ M2K82Y8RW015,Income,bulk_income_credit_train_29,train
SSA TREAS 310 XXSSI,Income,bulk_income_credit_train_30,train
Zelle payment from DONNA MILLER BITWOE3TETVQ,Income,bulk_income_credit_train_31,train
Zelle payment from LINDA PARK 5FG17UYDJY3X,Income,bulk_income_credit_train_32,train
Zelle payment from ASHLEY MARTINEZ 3GH7K66VUAFQ,Income,bulk_income_credit_train_33,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 8P6YCOISTK,Income,bulk_income_credit_train_34,train
Money Network P2P WILLIAM ROBINSON WEB ID: 25635853,Income,bulk_income_credit_train_35,train
ORIG CO NAME:META PLATFORMS CO ENTRY DESCR:PAYROLL SEC:PPD,Income,bulk_income_credit_train_36,train
Zelle payment from DANIEL DAVIS GD3UPXAX3301,Income,bulk_income_credit_train_37,train
SSA TREAS 310 XXVA BEN,Income,bulk_income_credit_train_38,train
Money Network P2P DONNA THOMAS WEB ID: 10639795,Income,bulk_income_credit_train_39,train
Zelle payment from ANTHONY JACKSON 77IN5XYLLLJ2,Income,bulk_income_credit_train_40,train
Payment Refund: WAYFAIR,Income,bulk_income_credit_train_41,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: OPNXLCZZFQ,Income,bulk_income_credit_train_42,train
Zelle payment from MARGARET CHEN 89THHKABBWG7,Income,bulk_income_credit_train_43,train
Zelle payment from JENNIFER THOMAS 2QFICSVZXBKX,Income,bulk_income_credit_train_44,train
Zelle payment from EMILY WONG 51THOELBMA1Q,Income,bulk_income_credit_train_45,train
Money Network P2P THOMAS SHAH WEB ID: 69439330,Income,bulk_income_credit_train_46,train
Money Network P2P CHRISTOPHER SMITH WEB ID: 72477866,Income,bulk_income_credit_train_47,train
Zelle payment from LINDA WANG IEN1SOK1L2JM,Income,bulk_income_credit_train_48,train
Zelle payment from EMILY WILLIAMS S7UZQMLX0ETO,Income,bulk_income_credit_train_49,train
Zelle payment from RICHARD ANDERSON UDM2U44TSN00,Income,bulk_income_credit_train_50,train
Money Network P2P WILLIAM THOMPSON WEB ID: 72144223,Income,bulk_income_credit_train_51,train
Zelle payment from WILLIAM KIM T1UTOEMNVLRK,Income,bulk_income_credit_train_52,train
Money Network P2P WILLIAM DAVIS WEB ID: 70765470,Income,bulk_income_credit_train_53,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: JADSKQ1FQR,Income,bulk_income_credit_train_54,train
Zelle payment from LISA WONG QDQQZXHN7L98,Income,bulk_income_credit_train_55,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 5ZFZPTEU0V,Income,bulk_income_credit_train_56,train
Zelle payment from JOSHUA DAVIS RGBP4T4RY58O,Income,bulk_income_credit_train_57,train
Zelle payment from EMILY SINGH GSIH0TOPBD8C,Income,bulk_income_credit_train_58,train
ORIG CO NAME:COUNTY OF CO ENTRY DESCR:PAYROLL SEC:PPD,Income,bulk_income_credit_train_59,train
Zelle payment from MICHAEL CHEN HQJK82AXX4MH,Income,bulk_income_credit_train_60,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: GB016ZH2SD,Income,bulk_income_credit_train_61,train
Zelle payment from JESSICA JOHNSON ONJUJ8VO2III,Income,bulk_income_credit_train_62,train
ADOBE INC PAYMENTS PPD ID: 88842842,Income,bulk_income_credit_train_63,train
REMOTE ONLINE DEPOSIT # 2,Income,bulk_income_credit_train_64,train
Money Network P2P ANTHONY WILLIAMS WEB ID: 64752824,Income,bulk_income_credit_train_65,train
SSA TREAS BENEFIT PMT PPD ID: 980846164,Income,bulk_income_credit_train_66,train
Zelle payment from SUSAN ANDERSON S3P3W3K04UNV,Income,bulk_income_credit_train_67,train
Zelle payment from MICHAEL RAMIREZ DK9518Z4HKI7,Income,bulk_income_credit_train_68,train
Zelle payment from ANTHONY PEREZ VS7MUERGK6MJ,Income,bulk_income_credit_train_69,train
ACME CORP DIR DEP PPD ID: 526062691,Income,bulk_income_credit_train_70,train
Payment Refund: H&M,Income,bulk_income_credit_train_71,train
UBER BV PAYMENTS,Income,bulk_income_credit_train_72,train
Money Network P2P THOMAS BROWN WEB ID: 63268653,Income,bulk_income_credit_train_73,train
Payment Refund: OLD NAVY,Income,bulk_income_credit_train_74,train
Zelle payment from THOMAS MILLER NYKYYWTBSOTG,Income,bulk_income_credit_train_75,train
Zelle payment from JOHN LI JV9A5U0JAZTP,Income,bulk_income_credit_train_76,train
Zelle payment from DONNA WANG WB5TC8ZVQJXG,Income,bulk_income_credit_train_77,train
ORIG CO NAME:SALESFORCE CO ENTRY DESCR:PAYROLL SEC:PPD,Income,bulk_income_credit_train_78,train
Zelle payment from ASHLEY THOMPSON Q10SV6L2IAJ0,Income,bulk_income_credit_train_79,train
Zelle payment from DONNA BROWN 1PIV42JA1PQV,Income,bulk_income_credit_train_80,train
Zelle payment from SUSAN WANG KN5RQTH8TMI7,Income,bulk_income_credit_train_81,train
ORIG CO NAME:PACIFIC CONSULTING CO ENTRY DESCR:PAYROLL SEC:PPD,Income,bulk_income_credit_train_82,train
City Of Payroll,Income,bulk_income_credit_train_83,train
Zelle payment from MARK HERNANDEZ XBE91HVIZUON,Income,bulk_income_credit_train_84,train
Zelle payment from MARGARET MARTIN 42F2FLZS2AYT,Income,bulk_income_credit_train_85,train
Payment Refund: CENTRAL COMPUTERS,Income,bulk_income_credit_train_86,train
Zelle payment from ROBERT CLARK 0VJCZ30BG5HX,Income,bulk_income_credit_train_87,train
Payment Refund: LIFETOUCH,Income,bulk_income_credit_train_88,train
Zelle payment from ROBERT WILSON ZJOXIB7LJ4TZ,Income,bulk_income_credit_train_89,train
ORIG CO NAME:FIVERR CO ENTRY DESCR:PAYMENTS SEC:PPD,Income,bulk_income_credit_train_90,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: SQJ7HRV337,Income,bulk_income_credit_train_91,train
ORACLE PAYROLL PPD ID: 575065659,Income,bulk_income_credit_train_92,train
Money Network P2P MARK SANCHEZ WEB ID: 93392682,Income,bulk_income_credit_train_93,train
Zelle payment from KIMBERLY MARTINEZ QEAXH9DXAOLL,Income,bulk_income_credit_train_94,train
Zelle payment from DAVID ANDERSON 5ALJSAX5ZWLK,Income,bulk_income_credit_train_95,train
Zelle payment from EMILY KIM RC7H7TMF54CV,Income,bulk_income_credit_train_96,train
Zelle payment from MARY GARCIA M32ZEEP0PUQY,Income,bulk_income_credit_train_97,train
Money Network P2P MARY WHITE WEB ID: 51659581,Income,bulk_income_credit_train_98,train
Zelle payment from WILLIAM SANCHEZ 5CDLLTZF7AN1,Income,bulk_income_credit_train_99,train
Zelle payment from ASHLEY MOORE FHN91WU4ZYQD,Income,bulk_income_credit_train_100,train
Zelle payment from LISA SINGH C991NGV9D2GA,Income,bulk_income_credit_train_101,train
Zelle payment from KAREN WILSON BL5TNK4M8GAX,Income,bulk_income_credit_train_102,train
Zelle payment from NANCY HERNANDEZ LP1C4G9SSP3H,Income,bulk_income_credit_train_103,train
Zelle payment from SUSAN JOHNSON 2F6UVCMKEIHP,Income,bulk_income_credit_train_104,train
Zelle payment from MARK SMITH HRXY00WF24LK,Income,bulk_income_credit_train_105,train
LYFT DRIVER PAY,Income,bulk_income_credit_train_106,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: GNN1ZCEEIW,Income,bulk_income_credit_train_107,train
Zelle payment from MARGARET ROBINSON KP3FEG97IP6D,Income,bulk_income_credit_train_108,train
Zelle payment from CHRISTOPHER WALKER M9GJF3IG4936,Income,bulk_income_credit_train_109,train
Money Network P2P ELIZABETH SHAH WEB ID: 90358361,Income,bulk_income_credit_train_110,train
Money Network P2P ROBERT BROWN WEB ID: 38229607,Income,bulk_income_credit_train_111,train
Zelle payment from LINDA TAYLOR 4AQMDZGWQFY4,Income,bulk_income_credit_train_112,train
Zelle payment from RICHARD GARCIA HZV6O2UU11M4,Income,bulk_income_credit_train_113,train
Zelle payment from WILLIAM HARRIS 8XF7FCQMDU62,Income,bulk_income_credit_train_114,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: QHBRRK23RV,Income,bulk_income_credit_train_115,train
Money Network P2P BETTY CHEN WEB ID: 51574737,Income,bulk_income_credit_train_116,train
Zelle payment from ANTHONY NGUYEN 3XML5LPM1OJV,Income,bulk_income_credit_train_117,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: P127VTBAII,Income,bulk_income_credit_train_118,train
CITY OF DIR DEP PPD ID: 706397957,Income,bulk_income_credit_train_119,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: DH7RG3RLOE,Income,bulk_income_credit_train_120,train
GOOGLE LLC PAYROLL PPD ID: 321030757,Income,bulk_income_credit_train_121,train
Zelle payment from JOSEPH SMITH MRNY5LJ52A51,Income,bulk_income_credit_train_122,train
Zelle payment from ANDREW CLARK HGEQ359VRPNT,Income,bulk_income_credit_train_123,train
EBAY PAYMENTS PPD ID: 45372680,Income,bulk_income_credit_train_124,train
Payment Refund: GAP.COM,Income,bulk_income_credit_train_125,train
Zelle payment from JENNIFER PATEL 6DGE8UL6CH2O,Income,bulk_income_credit_train_126,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: PF64R1QRB6,Income,bulk_income_credit_train_127,train
Zelle payment from ANTHONY RAMIREZ VADM3ZJNXKZ7,Income,bulk_income_credit_train_128,train
Zelle payment from CHRISTOPHER GARCIA YYEH3PHS8O9E,Income,bulk_income_credit_train_129,train
Money Network P2P ANDREW WILLIAMS WEB ID: 97136946,Income,bulk_income_credit_train_130,train
Zelle payment from SARAH SMITH 07S4XXKPDB8K,Income,bulk_income_credit_train_131,train
Zelle payment from SANDRA SMITH GE5NOMFCMY36,Income,bulk_income_credit_train_132,train
Zelle payment from BARBARA JACKSON KZLLGSFY045O,Income,bulk_income_credit_train_133,train
Zelle payment from CHRISTOPHER CHEN AQYV2SCWVNL9,Income,bulk_income_credit_train_134,train
Zelle payment from BARBARA CHEN M6A52EQ5J3HT,Income,bulk_income_credit_train_135,train
Zelle payment from JAMES KIM 5NT8VIHI3WTD,Income,bulk_income_credit_train_136,train
Zelle payment from THOMAS CHEN 1HRI9P3JHV16,Income,bulk_income_credit_train_137,train
UPWORK SELLER PAYMENT,Income,bulk_income_credit_train_138,train
Zelle payment from RICHARD PARK L87ZNI4CHE0R,Income,bulk_income_credit_train_139,train
Zelle payment from CHARLES JONES AOAK2RIYQ31Q,Income,bulk_income_credit_train_140,train
Money Network P2P WILLIAM WALKER WEB ID: 37428096,Income,bulk_income_credit_train_141,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 6PWCBRKAI6,Income,bulk_income_credit_train_142,train
Zelle payment from MICHELLE MARTIN GH2Q8EC3WMZF,Income,bulk_income_credit_train_143,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: HQE4TVKRG5,Income,bulk_income_credit_train_144,train
ORIG CO NAME:APPLE INC CO ENTRY DESCR:PAYROLL SEC:PPD,Income,bulk_income_credit_train_145,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: I5ALZKV0Z7,Income,bulk_income_credit_train_146,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 3587BG2H6L,Income,bulk_income_credit_train_147,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: RGLZA7IPD1,Income,bulk_income_credit_train_148,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: L133KOYR69,Income,bulk_income_credit_train_149,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: XZRLZN3X1E,Income,bulk_income_credit_train_150,train
Money Network P2P ELIZABETH LOPEZ WEB ID: 58261623,Income,bulk_income_credit_train_151,train
Zelle payment from JESSICA PARK 8BG3I8V1IOGH,Income,bulk_income_credit_train_152,train
Zelle payment from NANCY ROBINSON KSU75M0TONBP,Income,bulk_income_credit_train_153,train
Zelle payment from JOSEPH WANG VKCQGDRN6P1J,Income,bulk_income_credit_train_154,train
Money Network P2P MICHAEL CLARK WEB ID: 35590713,Income,bulk_income_credit_train_155,train
Money Network P2P KAREN WHITE WEB ID: 60042157,Income,bulk_income_credit_train_156,train
Zelle payment from JOSEPH JOHNSON JJWHO1N8YE8F,Income,bulk_income_credit_train_157,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 9EMKG617LG,Income,bulk_income_credit_train_158,train
Zelle payment from DAVID GARCIA 3XIGNLK0PJYS,Income,bulk_income_credit_train_159,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: SGPDSS5J89,Income,bulk_income_credit_train_160,train
Zelle payment from BARBARA LEWIS Y4I7Y80S60HW,Income,bulk_income_credit_train_161,train
Money Network P2P CHRISTOPHER LEWIS WEB ID: 16035209,Income,bulk_income_credit_train_162,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: G77HQ0JA2I,Income,bulk_income_credit_train_163,train
Zelle payment from JOHN WALKER COMKQBXE7H3W,Income,bulk_income_credit_train_164,train
Money Network P2P JOSEPH GONZALEZ WEB ID: 37149232,Income,bulk_income_credit_train_165,train
Zelle payment from DANIEL ANDERSON 94HDAEZVOG8P,Income,bulk_income_credit_train_166,train
Money Network P2P SANDRA HERNANDEZ WEB ID: 59867120,Income,bulk_income_credit_train_167,train
Zelle payment from ROBERT WALKER LUR3BYDIGT9O,Income,bulk_income_credit_train_168,train
US GOVERNMENT PAYROLL PPD ID: 841503295,Income,bulk_income_credit_train_169,train
Zelle payment from SANDRA MARTIN NEIELDGS6BDU,Income,bulk_income_credit_train_170,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: KTG3UEGSLI,Income,bulk_income_credit_train_171,train
Zelle payment from JAMES ANDERSON H638IHAI4SOC,Income,bulk_income_credit_train_172,train
Zelle payment from STEVEN PARK VAYSJPXXK3B3,Income,bulk_income_credit_train_173,train
AMAZON DIR DEP PPD ID: 898084437,Income,bulk_income_credit_train_174,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 7HHNN253X2,Income,bulk_income_credit_train_175,train
DOORDASH DASHERPAY,Income,bulk_income_credit_train_176,train
Zelle payment from LINDA PATEL 33RDLMSIT5VP,Income,bulk_income_credit_train_177,train
Zelle payment from BETTY WONG N0IP1HQCNKY4,Income,bulk_income_credit_train_178,train
Zelle payment from LINDA ANDERSON YQC45X15XQQL,Income,bulk_income_credit_train_179,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 251SSDP4Y6,Income,bulk_income_credit_train_180,train
Zelle payment from JENNIFER JONES LFV9CO1Y2LOH,Income,bulk_income_credit_train_181,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: HMCWVEPITW,Income,bulk_income_credit_train_182,train
Money Network P2P LINDA WANG WEB ID: 18372155,Income,bulk_income_credit_train_183,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 01BYPY64QE,Income,bulk_income_credit_train_184,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 3BEZFQE04X,Income,bulk_income_credit_train_185,train
Zelle payment from STEVEN WALKER A7LGL0IOHCAW,Income,bulk_income_credit_train_186,train
state comptroller 310 xxva ben,Income,bulk_income_credit_train_187,train
Zelle payment from ASHLEY RODRIGUEZ P67GI0OT2S9F,Income,bulk_income_credit_train_188,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: NN18UP4JUJ,Income,bulk_income_credit_train_189,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: KL8AXNU5NF,Income,bulk_income_credit_train_190,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: UWC113WJHF,Income,bulk_income_credit_train_191,train
PAYPAL CASHOUT PPD ID: 88812349,Income,bulk_income_credit_train_192,train
Zelle payment from EMILY ROBINSON BRQCBCOYUQTP,Income,bulk_income_credit_train_193,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 1MF9DOLTJU,Income,bulk_income_credit_train_194,train
Zelle payment from PATRICIA HERNANDEZ WT199MY2E86E,Income,bulk_income_credit_train_195,train
Money Network P2P BARBARA PEREZ WEB ID: 97231329,Income,bulk_income_credit_train_196,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: IQQ9IUO22J,Income,bulk_income_credit_train_197,train
Zelle payment from KIMBERLY RAMIREZ NXEQODBSA49S,Income,bulk_income_credit_train_198,train
META PLATFORMS PAYROLL PPD ID: 710403429,Income,bulk_income_credit_train_199,train
METRO SCHOOL DISTRICTDIR DEP PPD ID: 072456678,Income,bulk_income_credit_train_200,train
BLUE SKY VENTURESDIR DEP PPD ID: 782284585,Income,bulk_income_credit_train_201,train
Zelle payment from SUSAN TAYLOR V0TYGRT4P8T1,Income,bulk_income_credit_train_202,train
Zelle payment from BARBARA BROWN W7IB3C84HA42,Income,bulk_income_credit_train_203,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 4Y0QI7IT8Z,Income,bulk_income_credit_train_204,train
Zelle payment from ANTHONY RAMIREZ N9DNTTPN0Y3H,Income,bulk_income_credit_train_205,train
Zelle payment from STEVEN CHEN 6WVLQB7UYB51,Income,bulk_income_credit_train_206,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: CQMP3RD4VJ,Income,bulk_income_credit_train_207,train
VA BENEFITS BENEFIT PMT PPD ID: 711543569,Income,bulk_income_credit_train_208,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 4MNTC55P5W,Income,bulk_income_credit_train_209,train
Zelle payment from THOMAS PATEL M4RBX6ZB6PPF,Income,bulk_income_credit_train_210,train
Zelle payment from BETTY MARTIN 1XSK00REBGO7,Income,bulk_income_credit_train_211,train
CISCO SYSTEMS PAYROLL,Income,bulk_income_credit_train_212,train
Money Network P2P JESSICA PARK WEB ID: 80075109,Income,bulk_income_credit_train_213,train
Money Network P2P JENNIFER THOMPSON WEB ID: 01434726,Income,bulk_income_credit_train_214,train
Zelle payment from JAMES SINGH 0OH30XG0DX3U,Income,bulk_income_credit_train_215,train
Zelle payment from EMILY SANCHEZ CHEPXU6WSTSE,Income,bulk_income_credit_train_216,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: VQPIRR70HM,Income,bulk_income_credit_train_217,train
Money Network P2P PATRICIA THOMAS WEB ID: 44432471,Income,bulk_income_credit_train_218,train
Zelle payment from MARGARET ROBINSON AC1JJ8ZL0H1U,Income,bulk_income_credit_train_219,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: TT4B0JGPL6,Income,bulk_income_credit_train_220,train
Money Network P2P THOMAS PARK WEB ID: 58098830,Income,bulk_income_credit_train_221,train
Money Network P2P STEVEN HERNANDEZ WEB ID: 12874121,Income,bulk_income_credit_train_222,train
Zelle payment from MICHAEL THOMPSON UFQAFPB8CEI8,Income,bulk_income_credit_train_223,train
Zelle payment from MARY JOHNSON 80CVGO6OPIMI,Income,bulk_income_credit_train_224,train
INSTACART DRIVER PAY,Income,bulk_income_credit_train_225,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: JKN6B229CY,Income,bulk_income_credit_train_226,train
Zelle payment from DANIEL JONES 9C9JQQDJZ4ID,Income,bulk_income_credit_train_227,train
Zelle payment from CHARLES CHEN 6DE4DIAC7TAE,Income,bulk_income_credit_train_228,train
ORIG CO NAME:EBAY CO ENTRY DESCR:PAYMENTS SEC:PPD,Income,bulk_income_credit_train_229,train
BENEFIT PAYMENT EDI PYMNTS PPD ID: 9CEASH43VH,Income,bulk_income_credit_train_230,train
Money Network P2P KIMBERLY DAVIS WEB ID: 76493706,Income,bulk_income_credit_train_231,train
INSTACART BV PAYMENTS,Income,bulk_income_credit_train_232,train
Payment Refund: CRUNCHYROLL,Income,bulk_income_credit_train_233,train
Zelle payment from WILLIAM WHITE 36PHY97FBCCH,Income,bulk_income_credit_train_234,train
Payment Refund: ZAPPOS,Income,bulk_income_credit_train_235,train
Money Network P2P JAMES SHAH WEB ID: 61991686,Income,bulk_income_credit_train_236,train
Zelle payment from SUSAN MARTIN HZ0ZUR9RE299,Income,bulk_income_credit_train_237,train
CISCO SYSTEMS PAYMENTS PPD ID: 46775000,Income,bulk_income_credit_train_238,train
DOORDASH PAYOUT,Income,bulk_income_credit_train_239,train
